xI_real,xI_imag,yout_real,yout_imag
0.504395683,0.239885716,-0.581338032,0.193944581
0.449400462,0.144297419,-0.468189962,0.246327547
0.367296765,0.049765019,-0.343951454,0.277171584
0.269064963,-0.039753931,-0.17724854,0.292461337
0.16746966,-0.11999621,0.00728243,0.26852052
0.075628684,-0.186701804,0.174273056,0.182817904
0.005549665,-0.235952496,0.294473394,0.10978462
-0.033379382,-0.264412104,0.32942163,0.107331026
-0.035341717,-0.269820802,0.324986805,0.10777249
0.001214675,-0.251333906,0.30050405,0.137030957
0.07310371,-0.209696618,0.197215473,0.217973522
0.17308895,-0.14740355,0.1111231,0.321086864
0.290763859,-0.068698667,-0.102711013,0.441379773
0.413401399,0.020706095,-0.333346588,0.461854227
0.527696371,0.114019868,-0.503449457,0.443667812
0.621160791,0.203957921,-0.613098517,0.444093558
0.683355321,0.283482332,-0.69309039,0.430676951
0.707301984,0.346388078,-0.767363983,0.407245941
0.689746454,0.388127706,-0.802069282,0.339915776
0.63140222,0.406365606,-0.81022572,0.2924062
0.537092006,0.4010158,-0.791961228,0.185420854
0.414560562,0.374561374,-0.709762138,0.095624012
0.273459174,0.331861789,-0.633080056,-0.047571244
0.124411178,0.27944574,-0.562730491,-0.124004923
-0.022401279,0.224953233,-0.427126814,-0.27379861
-0.15820604,0.176197372,-0.289176061,-0.452958232
-0.276395598,0.140240794,-0.069273025,-0.578197709
-0.372988473,0.122545856,0.082065775,-0.616682196
-0.446579919,0.126215711,0.194914787,-0.608885151
-0.498070736,0.15178644,0.246384136,-0.61640009
-0.53001782,0.196936073,0.251064349,-0.647445155
-0.545835819,0.256523265,0.242177998,-0.669116679
-0.549043176,0.323329515,0.213166286,-0.708506448
-0.54255194,0.388821209,0.169787362,-0.718059035
-0.528215393,0.444090581,0.150226472,-0.738467944
-0.506645653,0.480872306,0.059998356,-0.7458321
-0.47733579,0.492474275,0.070247675,-0.715513908
-0.439085723,0.474572595,0.04380821,-0.71513016
-0.390556941,0.425652554,0.038601672,-0.618501913
-0.331005038,0.347288272,0.043045961,-0.565501435
-0.261018233,0.243931581,0.058915548,-0.466735022
-0.182774384,0.122301038,0.077026599,-0.359728603
-0.100235903,-0.009246036,0.171120678,-0.236885656
-0.019257418,-0.141621919,0.363561106,-0.034782558
0.053094592,-0.265954695,0.48621505,0.219217729
0.109233899,-0.374451668,0.447880852,0.379501911
0.141896947,-0.46110797,0.430242114,0.486086215
0.145436769,-0.522119519,0.404708507,0.540782669
0.116439909,-0.556101821,0.439411162,0.547124531
0.054458445,-0.56381455,0.42683734,0.509904017
-0.037238363,-0.547773949,0.444164361,0.443774087
-0.152049652,-0.511885036,0.489894855,0.352400649
-0.280509172,-0.460639362,0.553540466,0.214521402
-0.410947226,-0.398417435,0.609376455,0.046103132
-0.53078151,-0.329012339,0.644285777,-0.117043399
-0.627763251,-0.255253408,0.636260995,-0.265751458
-0.691269666,-0.178912324,0.648177702,-0.349268137
-0.713473175,-0.100776258,0.571925791,-0.445739192
-0.690146175,-0.021023977,0.529642089,-0.498429525
-0.621052965,0.060263672,0.421276222,-0.484196431
-0.509947501,0.142616118,0.279613234,-0.469973104
-0.364160896,0.224712131,0.110328873,-0.48595819
-0.193682852,0.304037588,-0.103995098,-0.391087195
-0.010111824,0.376657879,-0.37975542,-0.301348421
0.174582682,0.437449905,-0.562786564,-0.114858611
0.349220315,0.480487633,-0.661248191,-0.018291147
0.504321138,0.499616348,-0.756525799,0.092453074
0.632941397,0.489438478,-0.791714593,0.176433152
0.730807115,0.445955551,-0.830509732,0.27004624
0.796305029,0.367447442,-0.786164983,0.377984721
0.830334908,0.255334016,-0.733788309,0.460175829
0.83542877,0.114135766,-0.65358201,0.556636563
0.815080835,-0.048482609,-0.52276797,0.661348501
0.773104662,-0.222018297,-0.388262511,0.735685962
0.712966835,-0.39406795,-0.177752064,0.827092457
0.637438404,-0.551392074,0.017645631,0.854237671
0.548411558,-0.681300537,0.173102385,0.847164302
0.447193078,-0.772837677,0.328976966,0.811275852
0.334704679,-0.818210541,0.408440606,0.753904948
0.211992665,-0.813840188,0.469332944,0.670705471
0.081054146,-0.760427102,0.484573555,0.589348317
-0.055001551,-0.66345271,0.496076384,0.439017096
-0.191646475,-0.532843919,0.504178707,0.265625872
-0.322828237,-0.381664326,0.495215101,0.053811459
-0.441355986,-0.225129387,0.47955559,-0.163058248
-0.539437228,-0.078935355,0.439131664,-0.371978128
-0.609583869,0.042405084,0.386909247,-0.503588142
-0.64530547,0.126988305,0.359795919,-0.545209249
-0.642279878,0.166920176,0.322429639,-0.541532032
-0.599211287,0.158881327,0.322666749,-0.507153359
-0.51773235,0.104637351,0.316721177,-0.39730167
-0.403017012,0.010890463,0.32042137,-0.325178096
-0.263600715,-0.11173322,0.359203315,-0.178817651
-0.110306013,-0.249695198,0.450756633,0.031664084
0.044432601,-0.388159002,0.47805481,0.360929999
0.187900683,-0.512554599,0.422217261,0.546989104
0.308418478,-0.610046381,0.345748187,0.702557674
0.39644017,-0.670990557,0.347526279,0.769750507
0.445626924,-0.689612651,0.285108837,0.804961367
0.453429176,-0.664653684,0.273193553,0.815659477
0.421403215,-0.599358216,0.193127662,0.787613049
0.35478237,-0.500566627,0.130330077,0.706296124
0.261827083,-0.377969881,0.087306257,0.577598804
0.152992087,-0.242949672,0.08030335,0.434218742
0.039581287,-0.107196051,0.039401884,0.262614248
-0.067449352,0.018514451,-0.084849505,0.053324085
-0.158719161,0.125410501,-0.235945857,-0.215365107
-0.22724307,0.207341916,-0.230078018,-0.380669319
-0.269188319,0.261221432,-0.188304058,-0.488023884
-0.284230182,0.286981183,-0.114174495,-0.476219316
-0.274829063,0.287001322,-0.111714862,-0.468851954
-0.246136924,0.26549369,-0.076449328,-0.450697003
-0.20533552,0.227667013,-0.089453892,-0.393423431
-0.160171233,0.178860626,-0.063507547,-0.337187392
-0.118353089,0.12379274,-0.053143725,-0.294399634
-0.086500058,0.066029402,-0.00094138,-0.210324285
-0.069355265,0.007763684,0.066540942,-0.177545886
-0.069559329,-0.050186498,0.150787044,-0.143467689
-0.087287905,-0.107991382,0.231784487,-0.109508708
-0.1205363,-0.166281805,0.333010026,-0.088278081
-0.165367911,-0.225582316,0.426048417,-0.050267706
-0.21666224,-0.285685481,0.519453554,-0.041423014
-0.268931428,-0.345207278,0.561579176,0.003106124
-0.316548431,-0.401318996,0.645286758,0.03371648
-0.354703485,-0.449841248,0.703436085,0.055349053
-0.379719278,-0.485591276,0.732584089,0.024260046
-0.389123789,-0.502957197,0.743857983,0.051063499
-0.382161795,-0.496789637,0.763083867,0.068566266
-0.359150191,-0.463137142,0.705451337,0.068148792
-0.321356162,-0.400081782,0.630714612,0.084078512
-0.271197134,-0.308533181,0.550232611,0.055342105
-0.21131485,-0.192291717,0.433585473,-0.017097545
-0.144308295,-0.058002609,0.256909211,-0.081375063
-0.072825363,0.085073885,0.002441815,-0.084079307
0.000852915,0.226027942,-0.339124833,-0.030839914
0.07477449,0.353303532,-0.5269014,-0.065567702
0.147211882,0.455829479,-0.5871971,-0.127559955
0.216795037,0.524424287,-0.638963728,-0.167237493
0.28215167,0.552638537,-0.670900187,-0.16977107
0.341847987,0.537476276,-0.705048282,-0.14741285
0.394717768,0.480079691,-0.667136215,-0.091191572
0.439461997,0.385468916,-0.635140722,-0.02518254
0.474694551,0.261962679,-0.595503016,0.094324827
0.499393825,0.12044814,-0.492301065,0.232372257
0.512765567,-0.026901585,-0.440856656,0.395397645
0.51448316,-0.167887107,-0.271720938,0.522666995
0.504815866,-0.291544686,-0.200135058,0.593571474
0.484591531,-0.389303981,-0.081181819,0.677108496
0.45530108,-0.455756103,-0.001132212,0.685434118
0.418720135,-0.489006481,0.092385296,0.715169427
0.376931105,-0.490558114,0.107576776,0.689860289
0.33224252,-0.465114675,0.132501639,0.676790186
0.28669621,-0.41975854,0.12181802,0.622275688
0.242010688,-0.362685926,0.150884987,0.587089154
0.199330258,-0.302331712,0.135923261,0.540567486
0.159176564,-0.246242249,0.165173816,0.462616824
0.121538265,-0.200183875,0.123547946,0.417018273
0.085799498,-0.167686029,0.153249815,0.326240183
0.051142005,-0.149691729,0.142974928,0.248855126
0.016688204,-0.144893317,0.174594134,0.188689561
-0.018375111,-0.150073429,0.201178681,0.090035182
-0.054367413,-0.160727241,0.251607001,0.058698778
-0.091034001,-0.172081602,0.27366905,0.002466947
-0.127496364,-0.179697661,0.316251695,-0.013861754
-0.162270923,-0.180296986,0.31934368,-0.083127721
-0.193425667,-0.172166299,0.336574084,-0.10665257
-0.21880268,-0.155207345,0.317923676,-0.164933415
-0.23636966,-0.131067762,0.319950818,-0.183527148
-0.244521901,-0.102390111,0.291664762,-0.220127552
-0.24236258,-0.072363107,0.265838724,-0.229427123
-0.229903326,-0.044302783,0.234370517,-0.264594
-0.208333528,-0.020509365,0.197101915,-0.273717722
-0.180016007,-0.001882362,0.153396364,-0.261315241
-0.14814913,0.012242794,0.097113795,-0.251002954
-0.116648751,0.024240656,0.064793665,-0.225649602
-0.089692986,0.037848042,0.026188135,-0.18452908
-0.071197796,0.05765987,-0.026376461,-0.178032099
-0.064478666,0.088234491,-0.079538433,-0.162755021
-0.071613373,0.13335311,-0.179748481,-0.2043241
-0.093229845,0.19530279,-0.265021749,-0.281643813
-0.12841952,0.27397168,-0.295721201,-0.389843604
-0.174430631,0.366491605,-0.343053284,-0.501286001
-0.22693231,0.467248304,-0.345714257,-0.59251797
-0.280485789,0.568235367,-0.362669829,-0.696524142
-0.328930281,0.659695761,-0.399667704,-0.784690445
-0.366029943,0.731117916,-0.442617449,-0.820088065
-0.386163717,0.772490592,-0.449363746,-0.846349406
-0.384861995,0.775355947,-0.451968134,-0.832893168
-0.35946519,0.734171739,-0.417651588,-0.809604562
-0.309508072,0.647166983,-0.357347499,-0.757725581
-0.236655101,0.516508991,-0.252945879,-0.656225152
-0.144901984,0.348831343,-0.202342912,-0.50176178
-0.040318186,0.154839951,-0.148396145,-0.302194603
0.069737294,-0.051841989,0.128027773,-0.040588316
0.177084258,-0.255598555,0.448106601,0.318810941
0.27359525,-0.440363574,0.459226985,0.551609059
0.352085368,-0.591224391,0.439550503,0.690461461
0.406897321,-0.695720874,0.431043848,0.76549646
0.434687456,-0.745287614,0.456497746,0.812768816
0.434855353,-0.736119949,0.389989837,0.821160681
0.409630044,-0.669425836,0.328731581,0.818578211
0.363788166,-0.551478776,0.211585066,0.72325519
0.304226045,-0.393055716,0.105342281,0.657579764
0.239480331,-0.208324861,0.028150913,0.507263166
0.178643487,-0.013545544,-0.150206042,0.43730173
0.130457399,0.174516029,-0.476336642,0.255435982
0.102416594,0.340175446,-0.657145685,0.036902725
0.099730614,0.470320124,-0.679439082,-0.173821889
0.124902128,0.555632897,-0.709968358,-0.264577891
0.177241311,0.591185722,-0.714711311,-0.246494544
0.252733236,0.576967316,-0.748173504,-0.22251562
0.344582905,0.517881596,-0.738026653,-0.113386422
0.443746283,0.422885767,-0.739882922,-0.015055856
0.539809102,0.304087413,-0.673561639,0.153550036
0.622075457,0.175383966,-0.627508571,0.314736046
0.680677316,0.051017713,-0.557095729,0.44277526
0.707633638,-0.055780076,-0.469981207,0.528504243
0.697707974,-0.134339543,-0.437731061,0.567224831
0.64905444,-0.177301552,-0.386603597,0.577056015
0.563255403,-0.181357282,-0.323417869,0.507536159
0.445259946,-0.147786005,-0.27999518,0.462731726
0.303124682,-0.08185795,-0.196323565,0.356176454
0.147002944,0.007697768,-0.215691555,0.203337772
-0.011908768,0.109571697,-0.286291271,-0.049492448
-0.162438567,0.211177412,-0.336316004,-0.40552352
-0.294565601,0.299942384,-0.211351095,-0.579436819
-0.40035092,0.364729781,-0.116709852,-0.686740391
-0.474702838,0.396772486,-0.064591045,-0.741027914
-0.515722239,0.390852606,0.010751313,-0.732957805
-0.524682403,0.345877778,0.093510707,-0.728401231
-0.505722094,0.264477107,0.181158871,-0.648036687
-0.465339649,0.15325651,0.279347344,-0.568750021
-0.411542951,0.022161123,0.359598885,-0.486202088
-0.352735558,-0.116891424,0.471988374,-0.332178657
-0.296927685,-0.250893628,0.602709993,-0.201664299
-0.250860699,-0.367160144,0.686945118,-0.03035586
-0.219299704,-0.454586099,0.721710842,0.101328989
-0.204895335,-0.504708347,0.70224866,0.176290395
-0.207897319,-0.512563601,0.685110602,0.228309698
-0.226321072,-0.477092844,0.627205414,0.200027527
-0.256704798,-0.401535053,0.585970345,0.173252726
-0.294573359,-0.292825605,0.538493291,0.028758349
-0.335030818,-0.160857359,0.46423268,-0.137338104
-0.373552381,-0.017892241,0.327302691,-0.309816018
-0.406435624,0.122913932,0.196855258,-0.443193858
-0.431190319,0.24865243,0.10632235,-0.56167841
-0.446762645,0.347807094,0.050686901,-0.624192291
-0.453280632,0.411517213,0.0058356,-0.644345476
-0.451998841,0.434156204,0.006502274,-0.634089423
-0.445000863,0.413955395,0.068567135,-0.648611542
-0.43430685,0.353152066,0.076206958,-0.559142183
-0.421691179,0.257586156,0.151887606,-0.538108054
-0.408449482,0.136191914,0.249823405,-0.495053035
-0.394812572,5.73131E-05,0.367992127,-0.447896795
-0.3801292,-0.138628336,0.515577168,-0.347327438
-0.36287474,-0.267757313,0.605112335,-0.208568204
-0.340813683,-0.376445229,0.688764327,-0.08019197
-0.311607812,-0.45602106,0.714276291,0.03514779
-0.272966968,-0.500839649,0.699012401,0.127519868
-0.223148465,-0.508540358,0.663295751,0.213068292
-0.161453664,-0.4802677,0.582733597,0.28882673
-0.088277266,-0.420621018,0.515494618,0.317586483
-0.005241782,-0.33692419,0.418089033,0.311301593
0.084914543,-0.238385657,0.271605602,0.362004627
0.178555847,-0.135175181,0.111657824,0.48936404
0.271507641,-0.037359377,-0.128445955,0.512768642
0.359503444,0.046126741,-0.321335044,0.508266771
0.438541043,0.10829455,-0.44582947,0.448732513
0.505316321,0.14481055,-0.555978695,0.413267256
0.557507636,0.154380402,-0.586292297,0.381943627
0.59401436,0.138580162,-0.620835753,0.383419183
0.614825137,0.101767742,-0.576425213,0.402035176
0.620863865,0.05056785,-0.575348455,0.426458495
0.614074973,-0.007115105,-0.53084484,0.485774183
0.596891345,-0.062827508,-0.48068608,0.478418832
0.572011801,-0.108566336,-0.436485075,0.511213097
0.542237246,-0.137651461,-0.381858061,0.518332079
0.509920043,-0.145387732,-0.348117551,0.511648101
0.477176377,-0.129605932,-0.336311606,0.48973605
0.445672043,-0.090602438,-0.343494798,0.445937778
0.4163089,-0.031258643,-0.385145696,0.390271947
0.389719225,0.043273319,-0.442887907,0.347875572
0.366243249,0.126445359,-0.494267381,0.245831421
0.34592929,0.210854957,-0.55981193,0.192707875
0.328736231,0.289217501,-0.603875703,0.081436332
0.314560066,0.355108278,-0.643120424,-0.0133576
0.30333526,0.403486689,-0.657758071,-0.064955296
0.29488016,0.431480308,-0.653631898,-0.129791352
0.28902015,0.438229597,-0.642903046,-0.125808407
0.285583907,0.424837048,-0.620963029,-0.15960363
0.284049445,0.394506623,-0.597551598,-0.144455197
0.283736355,0.351693675,-0.56352156,-0.117023444
0.283844721,0.301453889,-0.535298037,-0.046625207
0.283351989,0.248987082,-0.491608441,-0.02364968
0.281197455,0.198873758,-0.463986202,0.055994255
0.276341555,0.154645333,-0.402715613,0.124641884
0.267897656,0.118516362,-0.357087599,0.150881423
0.255187818,0.09123077,-0.323716666,0.179220358
0.23781517,0.072315062,-0.28035094,0.201418276
0.215871257,0.0603958,-0.253118584,0.191485763
0.189729586,0.053534061,-0.22519275,0.190739828
0.159855381,0.049923888,-0.187010013,0.161105429
0.126877915,0.048392582,-0.194409975,0.140794645
0.091449588,0.04859996,-0.145304135,0.095284076
0.05413213,0.051360395,-0.153369987,0.043059189
0.015343721,0.058545212,-0.137073756,-0.033055755
-0.024694728,0.072782076,-0.172342347,-0.101715148
-0.065797493,0.097044424,-0.143723899,-0.181742108
-0.10784344,0.133950498,-0.151197363,-0.257932146
-0.150620821,0.185268303,-0.165974026,-0.388928931
-0.193364076,0.251178358,-0.213897575,-0.462057324
-0.234954366,0.329806616,-0.205005754,-0.514932908
-0.273879277,0.417237962,-0.190976035,-0.624507701
-0.307887501,0.507385784,-0.214721094,-0.680866549
-0.334395018,0.592607631,-0.281241796,-0.742708933
-0.350611642,0.664371833,-0.324928019,-0.817499788
-0.353760556,0.714028295,-0.374368231,-0.812777717
-0.341730852,0.734248616,-0.396203264,-0.824624107
-0.313178565,0.719582833,-0.401502161,-0.764066596
-0.267937596,0.667377929,-0.36336413,-0.733870897
-0.207506887,0.578929379,-0.322406468,-0.665426227
-0.134950188,0.459118301,-0.273395492,-0.550862201
-0.054842319,0.316234589,-0.26467747,-0.367752245
0.026979681,0.161624548,-0.189245696,-0.185589745
0.103902684,0.008444458,-0.015828925,0.014956785
0.169144429,-0.129536864,0.222367873,0.222689177
0.216469636,-0.239399533,0.263267957,0.398123049
0.240848398,-0.310405981,0.254892994,0.476344041
0.239101763,-0.33528545,0.201530605,0.440585848
0.210352554,-0.311152694,0.194782145,0.428178015
0.156278631,-0.239583026,0.169989182,0.334156621
0.080962822,-0.12684923,0.110451327,0.199948941
-0.009465216,0.016615468,-0.046200769,0.028138499
-0.107252284,0.177580126,-0.254910854,-0.197489345
-0.2039413,0.341102334,-0.345421377,-0.479276645
-0.291199467,0.492145752,-0.312359757,-0.593619775
-0.361665085,0.617183235,-0.316842829,-0.756002262
-0.40981079,0.705312046,-0.366080594,-0.803790441
-0.432381163,0.7494968,-0.369324879,-0.85339172
-0.428950271,0.747227618,-0.390525692,-0.853483874
-0.401817219,0.700360626,-0.364745661,-0.831914733
-0.355485175,0.614762196,-0.303710432,-0.771361261
-0.296361583,0.499631494,-0.233348042,-0.725289814
-0.23185315,0.366282812,-0.169606457,-0.603220987
-0.169565728,0.226891953,-0.122436842,-0.505865763
-0.116415869,0.093179912,-0.005894994,-0.400910822
-0.077737706,-0.024853891,0.16433295,-0.314249643
-0.057020541,-0.119609756,0.354630723,-0.171912328
-0.055247287,-0.186693353,0.43191076,-0.05370658
-0.07095973,-0.225165999,0.447811955,0.005832797
-0.100936062,-0.236815242,0.423086466,0.030413838
-0.140247831,-0.225962104,0.430647839,-0.022735058
-0.183018235,-0.198788472,0.383498739,-0.06872874
-0.223360187,-0.16209112,0.371529208,-0.115619998
-0.255954448,-0.122646146,0.333336089,-0.180675027
-0.276715953,-0.086332333,0.304369136,-0.199120462
-0.283166882,-0.057538172,0.270655129,-0.251820622
-0.274677559,-0.038923477,0.243702629,-0.236419963
