xI_actual,xI_real,xI_imag
0.000108983,-0.291619193,0.370441283
0.000108984,-0.242424755,0.426116896
0.000108985,-0.184108098,0.469511507
0.000108986,-0.117634011,0.496955915
0.000108987,-0.044914845,0.505831348
0.000108988,0.031329456,0.494825174
0.000108989,0.10770154,0.464011363
0.00010899,0.180384064,0.414832503
0.000108991,0.245402222,0.349990964
0.000108992,0.298916434,0.273139895
0.000108993,0.33756574,0.188602579
0.000108994,0.358670338,0.100976435
0.000108995,0.360531277,0.014783893
0.000108996,0.34249616,-0.065887475
0.000108997,0.30512104,-0.137666447
0.000108998,0.250088575,-0.198035506
0.000108999,0.18016562,-0.245456038
0.000109,0.098992548,-0.279328593
0.000109001,0.0108439,-0.299912213
0.000109002,-0.079602518,-0.308093119
0.000109003,-0.167641088,-0.305241751
0.000109004,-0.248793781,-0.292929011
0.000109005,-0.319111436,-0.272697324
0.000109006,-0.375428361,-0.245943029
0.000109007,-0.415536644,-0.213741015
0.000109008,-0.438288101,-0.176812209
0.000109009,-0.443653248,-0.135577529
0.00010901,-0.432621441,-0.09020371
0.000109011,-0.407166238,-0.040766898
0.000109012,-0.369972957,0.012597262
0.000109013,-0.324258131,0.069537875
0.000109014,-0.273505144,0.129317631
0.000109015,-0.221176028,0.19076159
0.000109016,-0.17051101,0.252180668
0.000109017,-0.124266236,0.311424434
0.000109018,-0.084590209,0.365967988
0.000109019,-0.052902724,0.413099271
0.00010902,-0.02988203,0.450098156
0.000109021,-0.015479076,0.474521511
0.000109022,-0.009059612,0.484382573
0.000109023,-0.009477139,0.478448167
0.000109024,-0.015321146,0.456310135
0.000109025,-0.025041881,0.41858854
0.000109026,-0.037160303,0.366888925
0.000109027,-0.050397162,0.303746816
0.000109028,-0.063777492,0.232499606
0.000109029,-0.076709326,0.157036987
0.00010903,-0.088945018,0.081541931
0.000109031,-0.100564919,0.010158774
0.000109032,-0.111847439,-0.053289757
0.000109033,-0.123154818,-0.105662706
0.000109034,-0.134813612,-0.14467303
0.000109035,-0.146947624,-0.169122309
0.000109036,-0.159397662,-0.178957251
0.000109037,-0.171648156,-0.175288738
0.000109038,-0.182799645,-0.160259868
0.000109039,-0.191632435,-0.136872196
0.00010904,-0.196682499,-0.108730804
0.000109041,-0.196383549,-0.07970736
0.000109042,-0.18925976,-0.053619242
0.000109043,-0.174098233,-0.033865453
0.000109044,-0.150107705,-0.023153959
0.000109045,-0.11708984,-0.023259446
0.000109046,-0.075550598,-0.034811575
0.000109047,-0.026702167,-0.057282689
0.000109048,0.027521711,-0.088987042
0.000109049,0.084623077,-0.127213861
0.00010905,0.141637339,-0.168446545
0.000109051,0.195400731,-0.208657538
0.000109052,0.242767604,-0.24363894
0.000109053,0.280872895,-0.269373451
0.000109054,0.307389906,-0.282386241
0.000109055,0.320709452,-0.280029795
0.000109056,0.320094341,-0.26076794
0.000109057,0.305770702,-0.22432189
0.000109058,0.278922384,-0.17172364
0.000109059,0.241597176,-0.105305018
0.00010906,0.196597748,-0.028537849
0.000109061,0.147230864,0.054218577
0.000109062,0.097107172,0.137984862
0.000109063,0.04986249,0.217559085
0.000109064,0.00889348,0.287900926
0.000109065,-0.022884109,0.344474724
0.000109066,-0.04318092,0.383619435
0.000109067,-0.050553538,0.402815968
0.000109068,-0.044413481,0.400879072
0.000109069,-0.025090634,0.378064764
0.00010907,0.006225138,0.336048481
0.000109071,0.047586583,0.277812284
0.000109072,0.096414407,0.207444302
0.000109073,0.149660959,0.129833713
0.000109074,0.204026336,0.050349757
0.000109075,0.256107809,-0.025544541
0.000109076,0.302627575,-0.092688096
0.000109077,0.340596182,-0.146530162
0.000109078,0.367458117,-0.183483958
0.000109079,0.381234679,-0.201124273
0.00010908,0.380631414,-0.198331177
0.000109081,0.365098342,-0.175367042
0.000109082,0.334887414,-0.133814339
0.000109083,0.291027407,-0.076419745
0.000109084,0.235310622,-0.006912003
0.000109085,0.17021627,0.070280715
0.000109086,0.098787764,0.150344222
0.000109087,0.024492432,0.228426667
0.000109088,-0.048969392,0.299912372
0.000109089,-0.117865609,0.360750252
0.00010909,-0.1786694,0.407683304
0.000109091,-0.228279902,0.438397128
0.000109092,-0.264239176,0.451655302
0.000109093,-0.284927744,0.447325933
0.000109094,-0.289694536,0.42629041
0.000109095,-0.278939097,0.39040917
0.000109096,-0.254126155,0.342287948
0.000109097,-0.217679003,0.285121987
0.000109098,-0.172870338,0.222451169
0.000109099,-0.123556312,0.15793067
0.0001091,-0.073886324,0.095150766
0.000109101,-0.028017607,0.037382642
0.000109102,0.01025127,-0.012492936
0.000109103,0.037792257,-0.05219147
0.000109104,0.052404612,-0.080025103
0.000109105,0.053008866,-0.094966122
0.000109106,0.03976121,-0.09663486
0.000109107,0.014037279,-0.085244533
0.000109108,-0.021683236,-0.061561534
0.000109109,-0.064043397,-0.026810335
0.00010911,-0.109096045,0.017384249
0.000109111,-0.152664559,0.069115878
0.000109112,-0.190737971,0.126243322
0.000109113,-0.21983808,0.186478258
0.000109114,-0.237332682,0.247436795
0.000109115,-0.241696212,0.306729252
0.000109116,-0.232657383,0.361984856
0.000109117,-0.211215196,0.410977371
0.000109118,-0.179511732,0.4515955
0.000109119,-0.14067759,0.482018612
0.00010912,-0.098486816,0.500735477
0.000109121,-0.057016859,0.506634908
0.000109122,-0.020212732,0.499092546
0.000109123,0.008455521,0.478036753
0.000109124,0.026352042,0.443963197
0.000109125,0.031911235,0.398003711
0.000109126,0.024801716,0.341849256
0.000109127,0.005961221,0.277756938
0.000109128,-0.02255187,0.208387097
0.000109129,-0.057665963,0.136718686
0.00010913,-0.095718439,0.065851064
0.000109131,-0.132722341,-0.001156994
0.000109132,-0.164787503,-0.061483925
0.000109133,-0.18852119,-0.112726947
0.000109134,-0.201310736,-0.153054825
0.000109135,-0.201578727,-0.181291319
0.000109136,-0.188948847,-0.196994132
0.000109137,-0.164235706,-0.200430746
0.000109138,-0.129377118,-0.192533832
0.000109139,-0.087229998,-0.174739183
0.00010914,-0.041250402,-0.148859997
0.000109141,0.00476193,-0.11689058
0.000109142,0.047141502,-0.080791232
0.000109143,0.082624471,-0.042331472
0.000109144,0.108683348,-0.002947653
0.000109145,0.123771478,0.036335309
0.000109146,0.127413447,0.074945008
0.000109147,0.120286446,0.112707433
0.000109148,0.104101606,0.14973955
0.000109149,0.08138946,0.186279862
0.00010915,0.055295481,0.222522723
0.000109151,0.02921411,0.258454493
0.000109152,0.00645492,0.293648332
0.000109153,-0.010074232,0.327204688
0.000109154,-0.018195519,0.357656811
0.000109155,-0.016654534,0.383052711
0.000109156,-0.00527595,0.401090406
0.000109157,0.015042207,0.409300971
0.000109158,0.042357253,0.405352788
0.000109159,0.073900091,0.387308463
0.00010916,0.106291517,0.353995171
0.000109161,0.135898911,0.305211763
0.000109162,0.159158819,0.241964362
0.000109163,0.172933882,0.16654312
0.000109164,0.174813662,0.082472926
0.000109165,0.163376543,-0.005644735
0.000109166,0.138358796,-0.092422047
0.000109167,0.100693322,-0.172129423
0.000109168,0.052496949,-0.239128635
0.000109169,-0.003108608,-0.288427099
0.00010917,-0.062220029,-0.316168587
0.000109171,-0.120500821,-0.320016679
0.000109172,-0.173521058,-0.299513884
0.000109173,-0.217130906,-0.256180544
0.000109174,-0.247867303,-0.193508858
0.000109175,-0.263237068,-0.116738666
0.000109176,-0.261933681,-0.032456528
0.000109177,-0.243985807,0.051921048
0.000109178,-0.210791542,0.128788331
0.000109179,-0.164985693,0.191001116
0.00010918,-0.110240116,0.232519729
0.000109181,-0.050968098,0.248948309
0.000109182,0.008082449,0.237963757
0.000109183,0.062199153,0.199497336
0.000109184,0.107137893,0.135775273
0.000109185,0.139507034,0.051074279
0.000109186,0.157046342,-0.048597511
0.000109187,0.158867925,-0.156119668
0.000109188,0.145511927,-0.26387639
0.000109189,0.118940534,-0.364454143
0.00010919,0.08233027,-0.451283149
0.000109191,0.039864605,-0.519190114
0.000109192,-0.003703198,-0.564853282
0.000109193,-0.043426638,-0.586974879
0.000109194,-0.074640459,-0.586309829
0.000109195,-0.093357744,-0.565521418
0.000109196,-0.09666344,-0.528747121
0.000109197,-0.082970452,-0.481150068
0.000109198,-0.052213393,-0.428327398
0.000109199,-0.005846004,-0.375693045
0.0001092,0.053232541,-0.327947714
0.000109201,0.120921383,-0.288613181
0.000109202,0.192231623,-0.25973974
0.000109203,0.261718612,-0.241770565
0.000109204,0.323902109,-0.233611681
0.000109205,0.373758535,-0.232851163
0.000109206,0.407097998,-0.236117207
0.000109207,0.420918637,-0.239563916
0.000109208,0.413684546,-0.239329224
0.000109209,0.385393218,-0.232052178
0.00010921,0.337613583,-0.2152651
0.000109211,0.273356684,-0.18768862
0.000109212,0.196818504,-0.149368263
0.000109213,0.113069632,-0.101653416
0.000109214,0.027640568,-0.04706956
0.000109215,-0.053839806,0.011036399
0.000109216,-0.126111708,0.068842502
0.000109217,-0.184606548,0.122481224
0.000109218,-0.225782826,0.168516632
0.000109219,-0.247289373,0.204251326
0.00010922,-0.248155184,0.22803418
0.000109221,-0.228724842,0.239405799
0.000109222,-0.190632223,0.239111985
0.000109223,-0.136621756,0.228962028
0.000109224,-0.070305601,0.21160483
0.000109225,0.004081526,0.190173875
0.000109226,0.082021486,0.167957834
0.000109227,0.158947683,0.147958757
0.000109228,0.230564506,0.132630143
0.000109229,0.293065276,0.123602435
0.00010923,0.343303641,0.121531986
0.000109231,0.378959573,0.126078578
0.000109232,0.398584095,0.136013784
0.000109233,0.401657291,0.14943
0.000109234,0.388544349,0.163980382
0.000109235,0.360440061,0.177234191
0.000109236,0.319292993,0.186944457
0.000109237,0.26764464,0.191343604
0.000109238,0.208522471,0.189353831
0.000109239,0.145284805,0.180667443
0.00010924,0.081442405,0.165781481
0.000109241,0.020506967,0.145868084
0.000109242,-0.034149907,0.122626243
0.000109243,-0.079539017,0.098003557
0.000109244,-0.113094953,0.07395423
0.000109245,-0.132895477,0.052153642
0.000109246,-0.137750711,0.033795042
0.000109247,-0.127273099,0.019427298
0.000109248,-0.101953692,0.008894963
0.000109249,-0.063145787,0.001383501
0.00010925,-0.013030491,-0.004474051
0.000109251,0.045481123,-0.010381024
0.000109252,0.108891265,-0.018131048
0.000109253,0.173324928,-0.029339892
0.000109254,0.234721351,-0.045194818
0.000109255,0.289142698,-0.066272041
0.000109256,0.332968879,-0.09235681
0.000109257,0.363181702,-0.122486235
0.000109258,0.37756867,-0.154959935
0.000109259,0.374892577,-0.187515294
0.00010926,0.354994849,-0.217547432
0.000109261,0.318831959,-0.242411259
0.000109262,0.268398481,-0.25971124
0.000109263,0.206627702,-0.26756543
0.000109264,0.137169311,-0.264854225
0.000109265,0.06417265,-0.251352395
0.000109266,-0.008073865,-0.22782007
0.000109267,-0.0753704,-0.195904699
0.000109268,-0.133978578,-0.158042587
0.000109269,-0.180818191,-0.117192654
0.00010927,-0.213735546,-0.076589584
0.000109271,-0.231616288,-0.039382574
0.000109272,-0.234438221,-0.008369599
0.000109273,-0.223239413,0.014294817
0.000109274,-0.200010519,0.027315022
0.000109275,-0.167505325,0.030335793
0.000109276,-0.129008842,0.02401521
0.000109277,-0.088028487,0.00988543
0.000109278,-0.048024322,-0.009768001
0.000109279,-0.01213986,-0.03216009
0.00010928,0.017056174,-0.054266749
0.000109281,0.037737765,-0.073148567
0.000109282,0.048935328,-0.086193811
0.000109283,0.050589523,-0.091352785
0.000109284,0.043484795,-0.087333487
0.000109285,0.029149601,-0.073691944
0.000109286,0.009669623,-0.050806298
0.000109287,-0.012501247,-0.019859078
0.000109288,-0.034814391,0.017308539
0.000109289,-0.054826425,0.058375131
0.00010929,-0.070426875,0.100745866
0.000109291,-0.080017724,0.141759718
0.000109292,-0.082636101,0.178897254
0.000109293,-0.077988962,0.209912374
0.000109294,-0.066488769,0.23300359
0.000109295,-0.049135232,0.246856834
0.000109296,-0.027457998,0.250680836
0.000109297,-0.003318688,0.244222664
0.000109298,0.021244896,0.227670405
0.000109299,0.044212014,0.201668496
0.0001093,0.063736439,0.167176949
0.000109301,0.078282428,0.125403282
0.000109302,0.086766763,0.077813948
0.000109303,0.088569949,0.02599063
0.000109304,0.083573245,-0.028346665
0.000109305,0.072141242,-0.083413378
0.000109306,0.05502342,-0.137369756
0.000109307,0.033293597,-0.188368986
0.000109308,0.008180138,-0.234576385
0.000109309,-0.018968455,-0.274290819
0.00010931,-0.046880312,-0.305955457
0.000109311,-0.074383811,-0.328282418
0.000109312,-0.100513983,-0.340345485
0.000109313,-0.124569905,-0.341634559
0.000109314,-0.14606785,-0.332175834
0.000109315,-0.164781202,-0.312521968
0.000109316,-0.180693923,-0.283781485
0.000109317,-0.193926265,-0.247577669
0.000109318,-0.204691017,-0.205945582
0.000109319,-0.213241346,-0.161203652
0.00010932,-0.219809564,-0.115767741
0.000109321,-0.224561447,-0.072002467
0.000109322,-0.227562849,-0.03198919
0.000109323,-0.228782534,0.002646268
0.000109324,-0.228074338,0.030819463
0.000109325,-0.225196659,0.052138297
0.000109326,-0.219843725,0.066871852
0.000109327,-0.211680681,0.075906572
0.000109328,-0.200349462,0.08063
0.000109329,-0.185556441,0.082763542
0.00010933,-0.167067798,0.084120416
0.000109331,-0.144766625,0.086415991
0.000109332,-0.118685858,0.0910095
0.000109333,-0.089022818,0.09873053
0.000109334,-0.056184808,0.109775413
0.000109335,-0.020797266,0.12363769
0.000109336,0.016293708,0.139152454
0.000109337,0.054001366,0.154619378
0.000109338,0.091029476,0.167950614
0.000109339,0.125925875,0.176988828
0.00010934,0.157096253,0.17971092
0.000109341,0.182912064,0.174500292
0.000109342,0.201783063,0.160421058
0.000109343,0.212289957,0.137332412
0.000109344,0.213314575,0.106008328
0.000109345,0.204121843,0.068121759
0.000109346,0.184531572,0.026116756
0.000109347,0.154982309,-0.01696978
0.000109348,0.116597873,-0.057794958
0.000109349,0.071210057,-0.093017228
0.00010935,0.02128897,-0.119620026
0.000109351,-0.030113498,-0.135223023
0.000109352,-0.079581938,-0.138299526
0.000109353,-0.123487111,-0.128369973
0.000109354,-0.158305551,-0.106015522
0.000109355,-0.180845448,-0.072851276
0.000109356,-0.18857145,-0.031345921
0.000109357,-0.179796212,0.015387437
0.000109358,-0.153947407,0.063988028
0.000109359,-0.111624349,0.111065965
0.00010936,-0.054697182,0.15364653
0.000109361,0.013803543,0.189390097
0.000109362,0.08984163,0.216801204
0.000109363,0.168631875,0.235375042
0.000109364,0.245012695,0.245558333
0.000109365,0.313783874,0.248663145
0.000109366,0.370174064,0.246651808
0.000109367,0.410195416,0.241875573
0.000109368,0.430990478,0.236730205
0.000109369,0.431075261,0.233377698
0.00010937,0.41051196,0.233439776
0.000109371,0.370868852,0.237783793
0.000109372,0.315142328,0.246432595
0.000109373,0.247480843,0.258508342
0.000109374,0.172874727,0.272371857
0.000109375,0.096687436,0.28579653
0.000109376,0.024246633,0.296245355
0.000109377,-0.039618757,0.301166165
0.000109378,-0.09098459,0.298347776
0.000109379,-0.127140382,0.286198365
0.00010938,-0.14675865,0.263948438
0.000109381,-0.149994535,0.231819263
0.000109382,-0.138360869,0.191018485
0.000109383,-0.114601673,0.143669212
0.000109384,-0.082280492,0.092627422
0.000109385,-0.045477618,0.041167096
0.000109386,-0.008318523,-0.007308266
0.000109387,0.025407391,-0.049630676
0.000109388,0.052653802,-0.083209251
0.000109389,0.071346822,-0.106254612
0.00010939,0.080573203,-0.118023446
0.000109391,0.080643935,-0.118844224
0.000109392,0.072954133,-0.110086549
0.000109393,0.059819843,-0.094052769
0.000109394,0.044155535,-0.073693018
0.000109395,0.029090377,-0.05233465
0.000109396,0.017624494,-0.033324885
0.000109397,0.012243922,-0.019700887
0.000109398,0.014602582,-0.013930413
0.000109399,0.025336087,-0.017635232
0.0001094,0.043914609,-0.03151893
0.000109401,0.068718086,-0.055287553
0.000109402,0.097120116,-0.087772257
0.000109403,0.125777231,-0.127024564
0.000109404,0.15091909,-0.170614768
0.000109405,0.16874647,-0.215859719
0.000109406,0.17581842,-0.260085476
0.000109407,0.169363678,-0.300906051
0.000109408,0.147622837,-0.336430021
0.000109409,0.110004765,-0.365324466
0.00010941,0.057209788,-0.386939399
0.000109411,-0.008809212,-0.401243744
0.000109412,-0.085003344,-0.408734571
0.000109413,-0.167430427,-0.410285293
0.000109414,-0.251583302,-0.406964359
0.000109415,-0.332732823,-0.399876991
0.000109416,-0.406305292,-0.389978365
0.000109417,-0.468197859,-0.377977389
0.000109418,-0.515109526,-0.36429113
0.000109419,-0.544730464,-0.349037706
0.00010942,-0.555886056,-0.332104084
0.000109421,-0.548606765,-0.31322496
0.000109422,-0.524024016,-0.292170012
0.000109423,-0.484287237,-0.268838754
0.000109424,-0.432347688,-0.243389137
0.000109425,-0.371746527,-0.21634037
0.000109426,-0.30632252,-0.188545435
0.000109427,-0.239971508,-0.161193124
0.000109428,-0.176396506,-0.135699359
0.000109429,-0.118917454,-0.113533918
0.00010943,-0.070275827,-0.096068887
0.000109431,-0.032554766,-0.084375559
0.000109432,-0.007088152,-0.079025006
0.000109433,0.00554714,-0.079987419
0.000109434,0.005526899,-0.086557505
0.000109435,-0.006318459,-0.097346481
0.000109436,-0.028545176,-0.110390255
0.000109437,-0.059214361,-0.12333384
0.000109438,-0.096006565,-0.133623633
0.000109439,-0.136359702,-0.138822533
0.00010944,-0.177598937,-0.136845425
0.000109441,-0.217038539,-0.126254121
0.000109442,-0.252184332,-0.106433533
